                                                                                                                         27 Jan 2021 09:33:38
Civil Air Patrol Use Only
Satellite-GRID


       Time (LCLG)          Detic Latitude (deg)    Detic Longitude (deg)    Detic Altitude (km)    RightAscension (deg)    Declination (deg)
28 Jan 2021 18:46:30.000                  23.688                  172.348             466.196494                 101.578               23.579
28 Jan 2021 18:46:40.000                  24.324                  172.210             466.291415                 101.479               24.213
28 Jan 2021 18:46:50.000                  24.960                  172.071             466.390271                 101.380               24.846
28 Jan 2021 18:47:00.000                  25.596                  171.930             466.492993                 101.280               25.479
28 Jan 2021 18:47:10.000                  26.232                  171.789             466.599508                 101.179               26.113
28 Jan 2021 18:47:20.000                  26.868                  171.646             466.709745                 101.077               26.746
28 Jan 2021 18:47:30.000                  27.504                  171.503             466.823627                 100.973               27.379
28 Jan 2021 18:47:40.000                  28.139                  171.358             466.941080                 100.869               28.012
28 Jan 2021 18:47:50.000                  28.775                  171.212             467.062025                 100.763               28.645
28 Jan 2021 18:48:00.000                  29.410                  171.064             467.186385                 100.655               29.278
28 Jan 2021 18:48:10.000                  30.045                  170.916             467.314079                 100.547               29.911
28 Jan 2021 18:48:20.000                  30.680                  170.766             467.445026                 100.437               30.543
28 Jan 2021 18:48:30.000                  31.314                  170.614             467.579144                 100.326               31.176
28 Jan 2021 18:48:40.000                  31.949                  170.462             467.716348                 100.213               31.808
28 Jan 2021 18:48:50.000                  32.583                  170.307             467.856555                 100.098               32.441
28 Jan 2021 18:49:00.000                  33.217                  170.151             467.999678                  99.982               33.073
28 Jan 2021 18:49:10.000                  33.851                  169.993             468.145630                  99.865               33.705
28 Jan 2021 18:49:20.000                  34.485                  169.834             468.294323                  99.745               34.338
28 Jan 2021 18:49:30.000                  35.119                  169.673             468.445670                  99.624               34.970
28 Jan 2021 18:49:40.000                  35.752                  169.510             468.599579                  99.501               35.602
28 Jan 2021 18:49:50.000                  36.386                  169.345             468.755960                  99.376               36.233
28 Jan 2021 18:50:00.000                  37.019                  169.178             468.914723                  99.248               36.865
28 Jan 2021 18:50:10.000                  37.651                  169.009             469.075775                  99.119               37.496
28 Jan 2021 18:50:20.000                  38.284                  168.838             469.239023                  98.988               38.128
28 Jan 2021 18:50:30.000                  38.916                  168.664             469.404374                  98.854               38.759
28 Jan 2021 18:50:40.000                  39.549                  168.488             469.571733                  98.718               39.390
28 Jan 2021 18:50:50.000                  40.180                  168.310             469.741007                  98.579               40.021
28 Jan 2021 18:51:00.000                  40.812                  168.129             469.912099                  98.438               40.652
28 Jan 2021 18:51:10.000                  41.443                  167.946             470.084915                  98.294               41.282
28 Jan 2021 18:51:20.000                  42.075                  167.759             470.259359                  98.147               41.913
28 Jan 2021 18:51:30.000                  42.705                  167.570             470.435334                  97.997               42.543
28 Jan 2021 18:51:40.000                  43.336                  167.378             470.612743                  97.845               43.173
28 Jan 2021 18:51:50.000                  43.966                  167.183             470.791490                  97.689               43.803
28 Jan 2021 18:52:00.000                  44.596                  166.984             470.971478                  97.529               44.432
28 Jan 2021 18:52:10.000                  45.226                  166.782             471.152609                  97.367               45.061
28 Jan 2021 18:52:20.000                  45.855                  166.577             471.334786                  97.200               45.691
28 Jan 2021 18:52:30.000                  46.484                  166.367             471.517911                  97.030               46.319
28 Jan 2021 18:52:40.000                  47.113                  166.154             471.701888                  96.856               46.948
28 Jan 2021 18:52:50.000                  47.741                  165.937             471.886619                  96.678               47.576
28 Jan 2021 18:53:00.000                  48.369                  165.715             472.072007                  96.495               48.204
28 Jan 2021 18:53:10.000                  48.997                  165.489             472.257954                  96.308               48.832
28 Jan 2021 18:53:20.000                  49.624                  165.259             472.444363                  96.116               49.460
28 Jan 2021 18:53:30.000                  50.251                  165.023             472.631139                  95.919               50.087
28 Jan 2021 18:53:40.000                  50.878                  164.783             472.818183                  95.717               50.713
28 Jan 2021 18:53:50.000                  51.503                  164.536             473.005402                  95.510               51.340
28 Jan 2021 18:54:00.000                  52.129                  164.285             473.192698                  95.296               51.966
28 Jan 2021 18:54:10.000                  52.754                  164.027             473.379976                  95.077               52.591
28 Jan 2021 18:54:20.000                  53.379                  163.763             473.567142                  94.851               53.217
28 Jan 2021 18:54:30.000                  54.003                  163.492             473.754102                  94.619               53.841
28 Jan 2021 18:54:40.000                  54.626                  163.215             473.940762                  94.379               54.466
28 Jan 2021 18:54:50.000                  55.249                  162.930             474.127028                  94.133               55.090
28 Jan 2021 18:55:00.000                  55.872                  162.638             474.312808                  93.878               55.713
28 Jan 2021 18:55:10.000                  56.493                  162.337             474.498011                  93.615               56.336
28 Jan 2021 18:55:20.000                  57.115                  162.028             474.682546                  93.343               56.958
28 Jan 2021 18:55:30.000                  57.735                  161.710             474.866322                  93.063               57.579
28 Jan 2021 18:55:40.000                  58.355                  161.382             475.049251                  92.772               58.200
28 Jan 2021 18:55:50.000                  58.974                  161.043             475.231243                  92.471               58.820
28 Jan 2021 18:56:00.000                  59.592                  160.695             475.412212                  92.159               59.440
28 Jan 2021 18:56:10.000                  60.210                  160.334             475.592071                  91.835               60.059
28 Jan 2021 18:56:20.000                  60.826                  159.962             475.770734                  91.500               60.676
28 Jan 2021 18:56:30.000                  61.442                  159.576             475.948117                  91.151               61.293
28 Jan 2021 18:56:40.000                  62.056                  159.177             476.124137                  90.787               61.909
28 Jan 2021 18:56:50.000                  62.670                  158.763             476.298711                  90.410               62.525
28 Jan 2021 18:57:00.000                  63.283                  158.333             476.471758                  90.016               63.139
28 Jan 2021 18:57:10.000                  63.894                  157.887             476.643199                  89.605               63.751
28 Jan 2021 18:57:20.000                  64.504                  157.422             476.812955                  89.176               64.363
28 Jan 2021 18:57:30.000                  65.113                  156.939             476.980948                  88.727               64.973
28 Jan 2021 18:57:40.000                  65.720                  156.434             477.147103                  88.258               65.582
28 Jan 2021 18:57:50.000                  66.326                  155.908             477.311344                  87.766               66.190
28 Jan 2021 18:58:00.000                  66.930                  155.357             477.473600                  87.249               66.795
28 Jan 2021 18:58:10.000                  67.533                  154.781             477.633797                  86.707               67.399
28 Jan 2021 18:58:20.000                  68.133                  154.177             477.791866                  86.137               68.001
28 Jan 2021 18:58:30.000                  68.731                  153.543             477.947737                  85.536               68.601
28 Jan 2021 18:58:40.000                  69.328                  152.877             478.101344                  84.902               69.199
28 Jan 2021 18:58:50.000                  69.921                  152.175             478.252620                  84.233               69.794
28 Jan 2021 18:59:00.000                  70.512                  151.435             478.401502                  83.524               70.387
28 Jan 2021 18:59:10.000                  71.101                  150.653             478.547926                  82.774               70.976
28 Jan 2021 18:59:20.000                  71.686                  149.825             478.691832                  81.978               71.562
28 Jan 2021 18:59:30.000                  72.267                  148.948             478.833160                  81.131               72.145
28 Jan 2021 18:59:40.000                  72.845                  148.016             478.971853                  80.229               72.724
28 Jan 2021 18:59:50.000                  73.418                  147.025             479.107855                  79.267               73.299
28 Jan 2021 19:00:00.000                  73.987                  145.967             479.241112                  78.238               73.869
28 Jan 2021 19:00:10.000                  74.551                  144.838             479.371571                  77.137               74.433
28 Jan 2021 19:00:20.000                  75.109                  143.628             479.499183                  75.956               74.992
28 Jan 2021 19:00:30.000                  75.660                  142.330             479.623897                  74.685               75.544
28 Jan 2021 19:00:40.000                  76.205                  140.935             479.745667                  73.317               76.089
28 Jan 2021 19:00:50.000                  76.741                  139.432             479.864449                  71.841               76.625
28 Jan 2021 19:01:00.000                  77.269                  137.809             479.980198                  70.244               77.153
28 Jan 2021 19:01:10.000                  77.786                  136.053             480.092874                  68.515               77.669
28 Jan 2021 19:01:20.000                  78.291                  134.150             480.202437                  66.639               78.174
28 Jan 2021 19:01:30.000                  78.784                  132.084             480.308850                  64.600               78.666
28 Jan 2021 19:01:40.000                  79.261                  129.837             480.412077                  62.381               79.142
28 Jan 2021 19:01:50.000                  79.722                  127.391             480.512085                  59.966               79.601
28 Jan 2021 19:02:00.000                  80.163                  124.728             480.608842                  57.335               80.041
28 Jan 2021 19:02:10.000                  80.582                  121.827             480.702318                  54.471               80.457
28 Jan 2021 19:02:20.000                  80.976                  118.672             480.792485                  51.355               80.849
28 Jan 2021 19:02:30.000                  81.342                  115.245             480.879319                  47.975               81.211
28 Jan 2021 19:02:40.000                  81.675                  111.536             480.962796                  44.320               81.541
28 Jan 2021 19:02:50.000                  81.972                  107.541             481.042893                  40.387               81.834
28 Jan 2021 19:03:00.000                  82.228                  103.266             481.119592                  36.185               82.087
28 Jan 2021 19:03:10.000                  82.440                   98.730             481.192874                  31.733               82.295
28 Jan 2021 19:03:20.000                  82.603                   93.968             481.262725                  27.065               82.455
28 Jan 2021 19:03:30.000                  82.715                   89.027             481.329131                  22.229               82.563
28 Jan 2021 19:03:40.000                  82.773                   83.973             481.392081                  17.288               82.618
28 Jan 2021 19:03:50.000                  82.775                   78.877             481.451564                  12.310               82.617
28 Jan 2021 19:04:00.000                  82.722                   73.817             481.507575                   7.369               82.562
28 Jan 2021 19:04:10.000                  82.614                   68.865             481.560107                   2.535               82.453
28 Jan 2021 19:04:20.000                  82.455                   64.087             481.609158                  -2.130               82.293
28 Jan 2021 19:04:30.000                  82.247                   59.532             481.654727                  -6.579               82.084
28 Jan 2021 19:04:40.000                  81.994                   55.236             481.696813                 -10.777               81.831
28 Jan 2021 19:04:50.000                  81.701                   51.218             481.735421                 -14.705               81.538
28 Jan 2021 19:05:00.000                  81.370                   47.487             481.770556                 -18.357               81.208
28 Jan 2021 19:05:10.000                  81.007                   44.038             481.802224                 -21.733               80.845
28 Jan 2021 19:05:20.000                  80.616                   40.862             481.830434                 -24.845               80.453
28 Jan 2021 19:05:30.000                  80.199                   37.942             481.855199                 -27.706               80.036
28 Jan 2021 19:05:40.000                  79.759                   35.260             481.876530                 -30.334               79.597
28 Jan 2021 19:05:50.000                  79.300                   32.798             481.894443                 -32.746               79.138
28 Jan 2021 19:06:00.000                  78.824                   30.537             481.908955                 -34.962               78.662
28 Jan 2021 19:06:10.000                  78.333                   28.457             481.920085                 -36.998               78.170
28 Jan 2021 19:06:20.000                  77.829                   26.542             481.927855                 -38.872               77.665
28 Jan 2021 19:06:30.000                  77.313                   24.775             481.932287                 -40.600               77.149
28 Jan 2021 19:06:40.000                  76.787                   23.142             481.933407                 -42.194               76.622
28 Jan 2021 19:06:50.000                  76.252                   21.630             481.931240                 -43.669               76.086
28 Jan 2021 19:07:00.000                  75.708                   20.226             481.925817                 -45.036               75.541
28 Jan 2021 19:07:10.000                  75.158                   18.921             481.917168                 -46.305               74.989
28 Jan 2021 19:07:20.000                  74.601                   17.705             481.905325                 -47.485               74.431
28 Jan 2021 19:07:30.000                  74.038                   16.570             481.890323                 -48.585               73.867
28 Jan 2021 19:07:40.000                  73.470                   15.507             481.872198                 -49.613               73.297
28 Jan 2021 19:07:50.000                  72.897                   14.510             481.850989                 -50.574               72.723
28 Jan 2021 19:08:00.000                  72.320                   13.574             481.826735                 -51.475               72.145
28 Jan 2021 19:08:10.000                  71.740                   12.693             481.799478                 -52.321               71.563
28 Jan 2021 19:08:20.000                  71.155                   11.861             481.769262                 -53.117               70.977
28 Jan 2021 19:08:30.000                  70.568                   11.076             481.736131                 -53.867               70.388
28 Jan 2021 19:08:40.000                  69.978                   10.333             481.700132                 -54.574               69.796
28 Jan 2021 19:08:50.000                  69.385                    9.628             481.661315                 -55.243               69.201
28 Jan 2021 19:09:00.000                  68.790                    8.959             481.619729                 -55.876               68.604
28 Jan 2021 19:09:10.000                  68.192                    8.323             481.575425                 -56.477               68.005
28 Jan 2021 19:09:20.000                  67.593                    7.717             481.528459                 -57.047               67.404
28 Jan 2021 19:09:30.000                  66.991                    7.138             481.478883                 -57.588               66.800
28 Jan 2021 19:09:40.000                  66.388                    6.586             481.426756                 -58.104               66.195
28 Jan 2021 19:09:50.000                  65.783                    6.058             481.372135                 -58.596               65.589
28 Jan 2021 19:10:00.000                  65.176                    5.552             481.315079                 -59.065               64.981
28 Jan 2021 19:10:10.000                  64.569                    5.066             481.255649                 -59.513               64.371
28 Jan 2021 19:10:20.000                  63.959                    4.601             481.193908                 -59.942               63.760
28 Jan 2021 19:10:30.000                  63.349                    4.153             481.129920                 -60.353               63.148
28 Jan 2021 19:10:40.000                  62.737                    3.722             481.063749                 -60.746               62.535
28 Jan 2021 19:10:50.000                  62.125                    3.307             480.995461                 -61.124               61.921
28 Jan 2021 19:11:00.000                  61.511                    2.906             480.925125                 -61.487               61.306
28 Jan 2021 19:11:10.000                  60.896                    2.520             480.852809                 -61.836               60.690
28 Jan 2021 19:11:20.000                  60.281                    2.146             480.778583                 -62.171               60.073
28 Jan 2021 19:11:30.000                  59.664                    1.785             480.702518                 -62.495               59.455
28 Jan 2021 19:11:40.000                  59.047                    1.435             480.624687                 -62.807               58.837
28 Jan 2021 19:11:50.000                  58.429                    1.096             480.545163                 -63.107               58.218
28 Jan 2021 19:12:00.000                  57.811                    0.768             480.464020                 -63.398               57.598
28 Jan 2021 19:12:10.000                  57.191                    0.449             480.381334                 -63.678               56.977
28 Jan 2021 19:12:20.000                  56.571                    0.139             480.297181                 -63.950               56.356
28 Jan 2021 19:12:30.000                  55.951                   -0.162             480.211638                 -64.213               55.734
28 Jan 2021 19:12:40.000                  55.329                   -0.456             480.124783                 -64.467               55.112
28 Jan 2021 19:12:50.000                  54.707                   -0.741             480.036696                 -64.714               54.490
28 Jan 2021 19:13:00.000                  54.085                   -1.019             479.947456                 -64.953               53.866
28 Jan 2021 19:13:10.000                  53.462                   -1.290             479.857143                 -65.185               53.243
28 Jan 2021 19:13:20.000                  52.839                   -1.554             479.765840                 -65.411               52.619
28 Jan 2021 19:13:30.000                  52.215                   -1.813             479.673626                 -65.630               51.994
28 Jan 2021 19:13:40.000                  51.591                   -2.065             479.580586                 -65.843               51.369
28 Jan 2021 19:13:50.000                  50.966                   -2.311             479.486802                 -66.051               50.744
28 Jan 2021 19:14:00.000                  50.341                   -2.552             479.392357                 -66.253               50.119
28 Jan 2021 19:14:10.000                  49.715                   -2.788             479.297335                 -66.449               49.493
28 Jan 2021 19:14:20.000                  49.089                   -3.019             479.201822                 -66.641               48.867
28 Jan 2021 19:14:30.000                  48.463                   -3.245             479.105901                 -66.828               48.240
28 Jan 2021 19:14:40.000                  47.837                   -3.467             479.009659                 -67.011               47.614
28 Jan 2021 19:14:50.000                  47.210                   -3.685             478.913179                 -67.189               46.987
28 Jan 2021 19:15:00.000                  46.582                   -3.898             478.816549                 -67.363               46.359
28 Jan 2021 19:15:10.000                  45.955                   -4.108             478.719853                 -67.533               45.732
28 Jan 2021 19:15:20.000                  45.327                   -4.313             478.623179                 -67.699               45.104
28 Jan 2021 19:15:30.000                  44.698                   -4.516             478.526611                 -67.862               44.476
28 Jan 2021 19:15:40.000                  44.070                   -4.714             478.430237                 -68.021               43.848
28 Jan 2021 19:15:50.000                  43.441                   -4.910             478.334142                 -68.177               43.220
28 Jan 2021 19:16:00.000                  42.812                   -5.102             478.238413                 -68.329               42.591
28 Jan 2021 19:16:10.000                  42.183                   -5.292             478.143135                 -68.479               41.962
28 Jan 2021 19:16:20.000                  41.553                   -5.478             478.048395                 -68.626               41.333
28 Jan 2021 19:16:30.000                  40.923                   -5.662             477.954278                 -68.769               40.704
28 Jan 2021 19:16:40.000                  40.293                   -5.843             477.860869                 -68.911               40.075
28 Jan 2021 19:16:50.000                  39.663                   -6.021             477.768255                 -69.049               39.446
28 Jan 2021 19:17:00.000                  39.032                   -6.197             477.676519                 -69.185               38.816
28 Jan 2021 19:17:10.000                  38.401                   -6.371             477.585747                 -69.319               38.187
28 Jan 2021 19:17:20.000                  37.770                   -6.542             477.496023                 -69.450               37.557
28 Jan 2021 19:17:30.000                  37.139                   -6.711             477.407429                 -69.580               36.927
28 Jan 2021 19:17:40.000                  36.508                   -6.878             477.320049                 -69.707               36.297
28 Jan 2021 19:17:50.000                  35.876                   -7.043             477.233967                 -69.832               35.667
28 Jan 2021 19:18:00.000                  35.244                   -7.206             477.149263                 -69.955               35.036
28 Jan 2021 19:18:10.000                  34.612                   -7.368             477.066018                 -70.076               34.406
28 Jan 2021 19:18:20.000                  33.980                   -7.527             476.984315                 -70.195               33.775
28 Jan 2021 19:18:30.000                  33.348                   -7.685             476.904231                 -70.313               33.145
28 Jan 2021 19:18:40.000                  32.715                   -7.841             476.825847                 -70.429               32.514
28 Jan 2021 19:18:50.000                  32.083                   -7.995             476.749241                 -70.543               31.883
28 Jan 2021 19:19:00.000                  31.450                   -8.148             476.674489                 -70.656               31.253
28 Jan 2021 19:19:10.000                  30.817                   -8.299             476.601669                 -70.767               30.622
28 Jan 2021 19:19:20.000                  30.184                   -8.449             476.530856                 -70.877               29.991
28 Jan 2021 19:19:30.000                  29.550                   -8.598             476.462123                 -70.985               29.359
28 Jan 2021 19:19:40.000                  28.917                   -8.745             476.395545                 -71.092               28.728
28 Jan 2021 19:19:50.000                  28.283                   -8.891             476.331193                 -71.198               28.097
28 Jan 2021 19:20:00.000                  27.650                   -9.036             476.269140                 -71.303               27.466
28 Jan 2021 19:20:10.000                  27.016                   -9.180             476.209454                 -71.406               26.834
28 Jan 2021 19:20:20.000                  26.382                   -9.322             476.152204                 -71.508               26.203
28 Jan 2021 19:20:30.000                  25.748                   -9.464             476.097458                 -71.609               25.572
28 Jan 2021 19:20:40.000                  25.113                   -9.604             476.045283                 -71.709               24.940
28 Jan 2021 19:20:50.000                  24.479                   -9.743             475.995741                 -71.808               24.309
28 Jan 2021 19:21:00.000                  23.845                   -9.882             475.948898                 -71.906               23.677
28 Jan 2021 19:21:10.000                  23.210                  -10.019             475.904816                 -72.003               23.045
28 Jan 2021 19:21:20.000                  22.575                  -10.156             475.863553                 -72.099               22.414
28 Jan 2021 19:21:30.000                  21.941                  -10.291             475.825171                 -72.195               21.782
28 Jan 2021 19:21:40.000                  21.306                  -10.426             475.789726                 -72.289               21.150
28 Jan 2021 19:21:50.000                  20.671                  -10.560             475.757274                 -72.383               20.518
28 Jan 2021 19:22:00.000                  20.036                  -10.694             475.727869                 -72.476               19.886
28 Jan 2021 19:22:10.000                  19.401                  -10.826             475.701565                 -72.568               19.255
28 Jan 2021 19:22:20.000                  18.766                  -10.958             475.678412                 -72.659               18.623
28 Jan 2021 19:22:30.000                  18.130                  -11.089             475.658460                 -72.750               17.991
28 Jan 2021 19:22:40.000                  17.495                  -11.220             475.641757                 -72.840               17.359
28 Jan 2021 19:22:50.000                  16.860                  -11.350             475.628347                 -72.929               16.727
28 Jan 2021 19:23:00.000                  16.224                  -11.479             475.618277                 -73.018               16.095
28 Jan 2021 19:23:10.000                  15.588                  -11.608             475.611587                 -73.107               15.463
28 Jan 2021 19:23:20.000                  14.953                  -11.736             475.608318                 -73.194               14.831
28 Jan 2021 19:23:30.000                  14.317                  -11.864             475.608510                 -73.282               14.199
28 Jan 2021 19:23:40.000                  13.681                  -11.991             475.612198                 -73.368               13.567
28 Jan 2021 19:23:50.000                  13.046                  -12.118             475.619418                 -73.455               12.934
28 Jan 2021 19:24:00.000                  12.410                  -12.244             475.630202                 -73.540               12.302
28 Jan 2021 19:24:10.000                  11.774                  -12.370             475.644582                 -73.626               11.670
28 Jan 2021 19:24:20.000                  11.138                  -12.496             475.662586                 -73.711               11.038
28 Jan 2021 19:24:30.000                  10.502                  -12.621             475.684242                 -73.796               10.406
28 Jan 2021 19:24:40.000                   9.866                  -12.746             475.709574                 -73.880                9.774
28 Jan 2021 19:24:50.000                   9.230                  -12.870             475.738606                 -73.964                9.142
28 Jan 2021 19:25:00.000                   8.594                  -12.994             475.771358                 -74.048                8.510
28 Jan 2021 19:25:10.000                   7.958                  -13.118             475.807850                 -74.131                7.877
28 Jan 2021 19:25:20.000                   7.322                  -13.242             475.848097                 -74.214                7.245
28 Jan 2021 19:25:30.000                   6.685                  -13.365             475.892116                 -74.297                6.613
28 Jan 2021 19:25:40.000                   6.049                  -13.489             475.939918                 -74.380                5.981
28 Jan 2021 19:25:50.000                   5.413                  -13.612             475.991513                 -74.462                5.349
28 Jan 2021 19:26:00.000                   4.777                  -13.735             476.046911                 -74.545                4.717
28 Jan 2021 19:26:10.000                   4.141                  -13.857             476.106118                 -74.627                4.085
28 Jan 2021 19:26:20.000                   3.505                  -13.980             476.169137                 -74.709                3.453
28 Jan 2021 19:26:30.000                   2.868                  -14.103             476.235971                 -74.791                2.820
28 Jan 2021 19:26:40.000                   2.232                  -14.225             476.306620                 -74.873                2.188
28 Jan 2021 19:26:50.000                   1.596                  -14.347             476.381081                 -74.955                1.556
28 Jan 2021 19:27:00.000                   0.960                  -14.470             476.459349                 -75.036                0.924
28 Jan 2021 19:27:10.000                   0.324                  -14.592             476.541419                 -75.118                0.292
28 Jan 2021 19:27:20.000                  -0.313                  -14.714             476.627281                 -75.200               -0.340
28 Jan 2021 19:27:30.000                  -0.949                  -14.836             476.716924                 -75.281               -0.972
28 Jan 2021 19:27:40.000                  -1.585                  -14.959             476.810336                 -75.363               -1.604
28 Jan 2021 19:27:50.000                  -2.221                  -15.081             476.907501                 -75.445               -2.236
28 Jan 2021 19:28:00.000                  -2.857                  -15.203             477.008402                 -75.527               -2.868
28 Jan 2021 19:28:10.000                  -3.493                  -15.326             477.113019                 -75.609               -3.500
28 Jan 2021 19:28:20.000                  -4.129                  -15.448             477.221331                 -75.691               -4.132
28 Jan 2021 19:28:30.000                  -4.765                  -15.571             477.333313                 -75.773               -4.764
28 Jan 2021 19:28:40.000                  -5.401                  -15.694             477.448941                 -75.855               -5.396
28 Jan 2021 19:28:50.000                  -6.037                  -15.817             477.568185                 -75.938               -6.027
28 Jan 2021 19:29:00.000                  -6.673                  -15.940             477.691017                 -76.021               -6.659
28 Jan 2021 19:29:10.000                  -7.308                  -16.064             477.817403                 -76.103               -7.291
28 Jan 2021 19:29:20.000                  -7.944                  -16.187             477.947309                 -76.187               -7.923
28 Jan 2021 19:29:30.000                  -8.580                  -16.311             478.080700                 -76.270               -8.554
28 Jan 2021 19:29:40.000                  -9.216                  -16.435             478.217537                 -76.354               -9.186
28 Jan 2021 19:29:50.000                  -9.851                  -16.560             478.357779                 -76.438               -9.818
28 Jan 2021 19:30:00.000                 -10.487                  -16.685             478.501385                 -76.522              -10.449
28 Jan 2021 19:30:10.000                 -11.122                  -16.810             478.648309                 -76.607              -11.081
28 Jan 2021 19:30:20.000                 -11.757                  -16.935             478.798506                 -76.692              -11.713
28 Jan 2021 19:30:30.000                 -12.393                  -17.061             478.951927                 -76.777              -12.344
28 Jan 2021 19:30:40.000                 -13.028                  -17.187             479.108523                 -76.863              -12.976
28 Jan 2021 19:30:50.000                 -13.663                  -17.314             479.268240                 -76.949              -13.607
28 Jan 2021 19:31:00.000                 -14.298                  -17.441             479.431026                 -77.036              -14.238
28 Jan 2021 19:31:10.000                 -14.933                  -17.569             479.596823                 -77.123              -14.870
28 Jan 2021 19:31:20.000                 -15.568                  -17.697             479.765576                 -77.210              -15.501
28 Jan 2021 19:31:30.000                 -16.203                  -17.826             479.937224                 -77.299              -16.132
28 Jan 2021 19:31:40.000                 -16.837                  -17.955             480.111706                 -77.387              -16.763
28 Jan 2021 19:31:50.000                 -17.472                  -18.085             480.288959                 -77.477              -17.395
28 Jan 2021 19:32:00.000                 -18.106                  -18.215             480.468919                 -77.567              -18.026
28 Jan 2021 19:32:10.000                 -18.741                  -18.346             480.651518                 -77.657              -18.657
28 Jan 2021 19:32:20.000                 -19.375                  -18.478             480.836690                 -77.749              -19.288
28 Jan 2021 19:32:30.000                 -20.009                  -18.610             481.024365                 -77.841              -19.919
28 Jan 2021 19:32:40.000                 -20.643                  -18.743             481.214472                 -77.934              -20.549
28 Jan 2021 19:32:50.000                 -21.277                  -18.877             481.406937                 -78.027              -21.180
28 Jan 2021 19:33:00.000                 -21.911                  -19.012             481.601686                 -78.121              -21.811
28 Jan 2021 19:33:10.000                 -22.545                  -19.147             481.798645                 -78.217              -22.442
28 Jan 2021 19:33:20.000                 -23.178                  -19.283             481.997735                 -78.313              -23.072
28 Jan 2021 19:33:30.000                 -23.812                  -19.421             482.198878                 -78.409              -23.703
28 Jan 2021 19:33:40.000                 -24.445                  -19.559             482.401995                 -78.507              -24.333
28 Jan 2021 19:33:50.000                 -25.078                  -19.698             482.607003                 -78.606              -24.963
28 Jan 2021 19:34:00.000                 -25.711                  -19.838             482.813821                 -78.706              -25.594
28 Jan 2021 19:34:10.000                 -26.344                  -19.979             483.022365                 -78.807              -26.224
28 Jan 2021 19:34:20.000                 -26.976                  -20.121             483.232550                 -78.909              -26.854
28 Jan 2021 19:34:30.000                 -27.609                  -20.265             483.444289                 -79.012              -27.484
28 Jan 2021 19:34:40.000                 -28.241                  -20.409             483.657495                 -79.116              -28.114
28 Jan 2021 19:34:50.000                 -28.874                  -20.555             483.872080                 -79.222              -28.744
28 Jan 2021 19:35:00.000                 -29.506                  -20.702             484.087955                 -79.329              -29.374
28 Jan 2021 19:35:10.000                 -30.137                  -20.850             484.305029                 -79.437              -30.003
28 Jan 2021 19:35:20.000                 -30.769                  -21.000             484.523211                 -79.547              -30.633
28 Jan 2021 19:35:30.000                 -31.401                  -21.151             484.742408                 -79.658              -31.262
28 Jan 2021 19:35:40.000                 -32.032                  -21.303             484.962528                 -79.770              -31.892
28 Jan 2021 19:35:50.000                 -32.663                  -21.457             485.183476                 -79.884              -32.521
28 Jan 2021 19:36:00.000                 -33.294                  -21.613             485.405158                 -80.000              -33.150
28 Jan 2021 19:36:10.000                 -33.925                  -21.770             485.627478                 -80.117              -33.779
28 Jan 2021 19:36:20.000                 -34.555                  -21.929             485.850340                 -80.236              -34.408
28 Jan 2021 19:36:30.000                 -35.186                  -22.090             486.073648                 -80.357              -35.037
28 Jan 2021 19:36:40.000                 -35.816                  -22.253             486.297305                 -80.480              -35.665
28 Jan 2021 19:36:50.000                 -36.446                  -22.417             486.521211                 -80.604              -36.294
28 Jan 2021 19:37:00.000                 -37.076                  -22.584             486.745269                 -80.731              -36.922
28 Jan 2021 19:37:10.000                 -37.705                  -22.752             486.969381                 -80.860              -37.550
28 Jan 2021 19:37:20.000                 -38.334                  -22.923             487.193447                 -80.991              -38.179
28 Jan 2021 19:37:30.000                 -38.963                  -23.096             487.417366                 -81.124              -38.806
28 Jan 2021 19:37:40.000                 -39.592                  -23.271             487.641041                 -81.260              -39.434
28 Jan 2021 19:37:50.000                 -40.221                  -23.449             487.864370                 -81.398              -40.062
28 Jan 2021 19:38:00.000                 -40.849                  -23.629             488.087253                 -81.539              -40.689
28 Jan 2021 19:38:10.000                 -41.477                  -23.812             488.309590                 -81.682              -41.316
28 Jan 2021 19:38:20.000                 -42.105                  -23.998             488.531280                 -81.828              -41.943
28 Jan 2021 19:38:30.000                 -42.732                  -24.186             488.752222                 -81.977              -42.570
28 Jan 2021 19:38:40.000                 -43.359                  -24.378             488.972317                 -82.129              -43.197
28 Jan 2021 19:38:50.000                 -43.986                  -24.572             489.191463                 -82.285              -43.823
28 Jan 2021 19:39:00.000                 -44.613                  -24.770             489.409559                 -82.443              -44.449
28 Jan 2021 19:39:10.000                 -45.239                  -24.971             489.626507                 -82.605              -45.075
