                                                                                                                         17 Nov 2020 12:31:38
Civil Air Patrol Use Only
Satellite-GRID


       Time (LCLG)          Detic Latitude (deg)    Detic Longitude (deg)    Detic Altitude (km)    RightAscension (deg)    Declination (deg)
18 Nov 2020 14:40:40.000                  72.147                 -145.859             485.768872                  11.743               71.931
18 Nov 2020 14:40:50.000                  72.724                 -146.778             485.837238                  10.869               72.511
18 Nov 2020 14:41:00.000                  73.298                 -147.756             485.902233                   9.936               73.086
18 Nov 2020 14:41:10.000                  73.866                 -148.798             485.963811                   8.940               73.658
18 Nov 2020 14:41:20.000                  74.430                 -149.911             486.021929                   7.874               74.224
18 Nov 2020 14:41:30.000                  74.988                 -151.102             486.076546                   6.731               74.785
18 Nov 2020 14:41:40.000                  75.540                 -152.378             486.127621                   5.504               75.339
18 Nov 2020 14:41:50.000                  76.085                 -153.750             486.175116                   4.183               75.887
18 Nov 2020 14:42:00.000                  76.622                 -155.228             486.218995                   2.758               76.427
18 Nov 2020 14:42:10.000                  77.150                 -156.822             486.259223                   1.218               76.958
18 Nov 2020 14:42:20.000                  77.668                 -158.545             486.295769                  -0.449               77.479
18 Nov 2020 14:42:30.000                  78.176                 -160.412             486.328603                  -2.257               77.989
18 Nov 2020 14:42:40.000                  78.670                 -162.438             486.357695                  -4.221               78.487
18 Nov 2020 14:42:50.000                  79.150                 -164.639             486.383019                  -6.357               78.970
18 Nov 2020 14:43:00.000                  79.614                 -167.035             486.404552                  -8.682               79.437
18 Nov 2020 14:43:10.000                  80.059                 -169.643             486.422270                 -11.216               79.886
18 Nov 2020 14:43:20.000                  80.482                 -172.483             486.436154                 -13.977               80.313
18 Nov 2020 14:43:30.000                  80.881                 -175.573             486.446185                 -16.982               80.716
18 Nov 2020 14:43:40.000                  81.253                 -178.929             486.452347                 -20.248               81.092
18 Nov 2020 14:43:50.000                  81.593                  177.435             486.454625                 -23.787               81.437
18 Nov 2020 14:44:00.000                  81.898                  173.516             486.453009                 -27.605               81.747
18 Nov 2020 14:44:10.000                  82.164                  169.315             486.447487                 -31.700               82.019
18 Nov 2020 14:44:20.000                  82.386                  164.849             486.438053                 -36.058               82.247
18 Nov 2020 14:44:30.000                  82.561                  160.148             486.424699                 -40.651               82.429
18 Nov 2020 14:44:40.000                  82.685                  155.257             486.407423                 -45.436               82.560
18 Nov 2020 14:44:50.000                  82.756                  150.236             486.386223                 -50.358               82.638
18 Nov 2020 14:45:00.000                  82.771                  145.156             486.361099                 -55.348               82.662
18 Nov 2020 14:45:10.000                  82.732                  140.092             486.332054                 -60.333               82.631
18 Nov 2020 14:45:20.000                  82.638                  135.119             486.299092                 -65.239               82.545
18 Nov 2020 14:45:30.000                  82.491                  130.303             486.262220                 -70.002               82.407
18 Nov 2020 14:45:40.000                  82.296                  125.699             486.221448                 -74.565               82.219
18 Nov 2020 14:45:50.000                  82.054                  121.344             486.176786                 -78.889               81.984
18 Nov 2020 14:46:00.000                  81.771                  117.263             486.128247                 -82.947               81.707
18 Nov 2020 14:46:10.000                  81.450                  113.466             486.075846                 -86.727               81.392
18 Nov 2020 14:46:20.000                  81.096                  109.952             486.019600                 -90.229               81.042
18 Nov 2020 14:46:30.000                  80.712                  106.712             485.959529                 -93.459               80.662
18 Nov 2020 14:46:40.000                  80.302                  103.732             485.895655                 -96.430               80.256
18 Nov 2020 14:46:50.000                  79.869                  100.994             485.827999                 -99.159               79.825
18 Nov 2020 14:47:00.000                  79.415                   98.480             485.756589                -101.664               79.374
18 Nov 2020 14:47:10.000                  78.944                   96.170             485.681451                -103.963               78.905
18 Nov 2020 14:47:20.000                  78.457                   94.047             485.602615                -106.074               78.419
18 Nov 2020 14:47:30.000                  77.957                   92.091             485.520113                -108.016               77.920
18 Nov 2020 14:47:40.000                  77.445                   90.288             485.433977                -109.804               77.408
18 Nov 2020 14:47:50.000                  76.922                   88.622             485.344243                -111.453               76.885
18 Nov 2020 14:48:00.000                  76.390                   87.080             485.250950                -112.976               76.353
18 Nov 2020 14:48:10.000                  75.849                   85.649             485.154135                -114.387               75.811
18 Nov 2020 14:48:20.000                  75.301                   84.320             485.053842                -115.695               75.263
18 Nov 2020 14:48:30.000                  74.746                   83.081             484.950112                -116.911               74.707
18 Nov 2020 14:48:40.000                  74.185                   81.925             484.842990                -118.043               74.145
18 Nov 2020 14:48:50.000                  73.619                   80.843             484.732525                -119.099               73.578
18 Nov 2020 14:49:00.000                  73.048                   79.829             484.618765                -120.086               73.006
18 Nov 2020 14:49:10.000                  72.473                   78.877             484.501760                -121.010               72.429
18 Nov 2020 14:49:20.000                  71.894                   77.982             484.381562                -121.877               71.848
18 Nov 2020 14:49:30.000                  71.311                   77.137             484.258228                -122.692               71.264
18 Nov 2020 14:49:40.000                  70.725                   76.340             484.131811                -123.460               70.676
18 Nov 2020 14:49:50.000                  70.136                   75.585             484.002370                -124.183               70.086
18 Nov 2020 14:50:00.000                  69.544                   74.870             483.869965                -124.867               69.492
18 Nov 2020 14:50:10.000                  68.950                   74.191             483.734656                -125.513               68.896
18 Nov 2020 14:50:20.000                  68.353                   73.546             483.596507                -126.126               68.298
18 Nov 2020 14:50:30.000                  67.755                   72.932             483.455582                -126.707               67.698
18 Nov 2020 14:50:40.000                  67.154                   72.346             483.311946                -127.259               67.095
18 Nov 2020 14:50:50.000                  66.552                   71.786             483.165668                -127.785               66.491
18 Nov 2020 14:51:00.000                  65.947                   71.251             483.016816                -128.285               65.885
18 Nov 2020 14:51:10.000                  65.342                   70.739             482.865461                -128.762               65.277
18 Nov 2020 14:51:20.000                  64.734                   70.248             482.711675                -129.218               64.668
18 Nov 2020 14:51:30.000                  64.126                   69.776             482.555531                -129.654               64.058
18 Nov 2020 14:51:40.000                  63.516                   69.323             482.397105                -130.071               63.447
18 Nov 2020 14:51:50.000                  62.905                   68.888             482.236473                -130.471               62.834
18 Nov 2020 14:52:00.000                  62.293                   68.468             482.073712                -130.854               62.220
18 Nov 2020 14:52:10.000                  61.680                   68.063             481.908901                -131.222               61.605
18 Nov 2020 14:52:20.000                  61.065                   67.673             481.742119                -131.575               60.990
18 Nov 2020 14:52:30.000                  60.450                   67.295             481.573449                -131.916               60.373
18 Nov 2020 14:52:40.000                  59.834                   66.930             481.402973                -132.243               59.755
18 Nov 2020 14:52:50.000                  59.217                   66.577             481.230774                -132.559               59.137
18 Nov 2020 14:53:00.000                  58.600                   66.235             481.056938                -132.863               58.518
18 Nov 2020 14:53:10.000                  57.981                   65.903             480.881549                -133.157               57.898
18 Nov 2020 14:53:20.000                  57.362                   65.581             480.704694                -133.441               57.278
18 Nov 2020 14:53:30.000                  56.742                   65.269             480.526462                -133.715               56.657
18 Nov 2020 14:53:40.000                  56.122                   64.965             480.346940                -133.981               56.035
18 Nov 2020 14:53:50.000                  55.501                   64.669             480.166219                -134.238               55.413
18 Nov 2020 14:54:00.000                  54.879                   64.382             479.984388                -134.487               54.791
18 Nov 2020 14:54:10.000                  54.257                   64.101             479.801539                -134.729               54.167
18 Nov 2020 14:54:20.000                  53.634                   63.828             479.617764                -134.963               53.544
18 Nov 2020 14:54:30.000                  53.011                   63.562             479.433155                -135.191               52.920
18 Nov 2020 14:54:40.000                  52.387                   63.301             479.247806                -135.412               52.295
18 Nov 2020 14:54:50.000                  51.763                   63.047             479.061810                -135.627               51.670
18 Nov 2020 14:55:00.000                  51.138                   62.799             478.875262                -135.836               51.045
18 Nov 2020 14:55:10.000                  50.513                   62.556             478.688257                -136.040               50.419
18 Nov 2020 14:55:20.000                  49.887                   62.319             478.500889                -136.238               49.793
18 Nov 2020 14:55:30.000                  49.261                   62.086             478.313256                -136.431               49.167
18 Nov 2020 14:55:40.000                  48.635                   61.858             478.125453                -136.619               48.540
18 Nov 2020 14:55:50.000                  48.008                   61.635             477.937577                -136.803               47.913
18 Nov 2020 14:56:00.000                  47.381                   61.416             477.749725                -136.982               47.286
18 Nov 2020 14:56:10.000                  46.753                   61.201             477.561994                -137.157               46.658
18 Nov 2020 14:56:20.000                  46.125                   60.990             477.374480                -137.329               46.031
18 Nov 2020 14:56:30.000                  45.497                   60.783             477.187282                -137.496               45.403
18 Nov 2020 14:56:40.000                  44.869                   60.580             477.000497                -137.659               44.774
18 Nov 2020 14:56:50.000                  44.240                   60.380             476.814223                -137.819               44.146
18 Nov 2020 14:57:00.000                  43.611                   60.183             476.628556                -137.976               43.517
18 Nov 2020 14:57:10.000                  42.982                   59.990             476.443595                -138.130               42.888
18 Nov 2020 14:57:20.000                  42.352                   59.800             476.259437                -138.280               42.259
18 Nov 2020 14:57:30.000                  41.722                   59.612             476.076179                -138.427               41.630
18 Nov 2020 14:57:40.000                  41.092                   59.427             475.893918                -138.572               41.000
18 Nov 2020 14:57:50.000                  40.461                   59.246             475.712751                -138.714               40.370
18 Nov 2020 14:58:00.000                  39.830                   59.066             475.532774                -138.853               39.741
18 Nov 2020 14:58:10.000                  39.200                   58.889             475.354084                -138.989               39.111
18 Nov 2020 14:58:20.000                  38.568                   58.715             475.176775                -139.124               38.480
18 Nov 2020 14:58:30.000                  37.937                   58.543             475.000944                -139.255               37.850
18 Nov 2020 14:58:40.000                  37.305                   58.373             474.826685                -139.385               37.219
18 Nov 2020 14:58:50.000                  36.673                   58.205             474.654092                -139.513               36.589
18 Nov 2020 14:59:00.000                  36.041                   58.039             474.483259                -139.638               35.958
18 Nov 2020 14:59:10.000                  35.409                   57.875             474.314278                -139.761               35.327
18 Nov 2020 14:59:20.000                  34.776                   57.713             474.147242                -139.883               34.696
18 Nov 2020 14:59:30.000                  34.144                   57.553             473.982243                -140.003               34.065
18 Nov 2020 14:59:40.000                  33.511                   57.395             473.819371                -140.120               33.434
18 Nov 2020 14:59:50.000                  32.878                   57.238             473.658715                -140.237               32.802
18 Nov 2020 15:00:00.000                  32.244                   57.083             473.500366                -140.351               32.171
18 Nov 2020 15:00:10.000                  31.611                   56.929             473.344411                -140.464               31.539
18 Nov 2020 15:00:20.000                  30.977                   56.777             473.190937                -140.576               30.908
18 Nov 2020 15:00:30.000                  30.344                   56.627             473.040030                -140.686               30.276
18 Nov 2020 15:00:40.000                  29.710                   56.478             472.891775                -140.794               29.644
18 Nov 2020 15:00:50.000                  29.075                   56.330             472.746255                -140.901               29.012
18 Nov 2020 15:01:00.000                  28.441                   56.183             472.603555                -141.007               28.380
18 Nov 2020 15:01:10.000                  27.807                   56.038             472.463755                -141.112               27.748
18 Nov 2020 15:01:20.000                  27.172                   55.894             472.326935                -141.215               27.116
18 Nov 2020 15:01:30.000                  26.538                   55.751             472.193174                -141.318               26.484
18 Nov 2020 15:01:40.000                  25.903                   55.609             472.062551                -141.419               25.852
18 Nov 2020 15:01:50.000                  25.268                   55.468             471.935140                -141.519               25.219
18 Nov 2020 15:02:00.000                  24.633                   55.328             471.811018                -141.618               24.587
18 Nov 2020 15:02:10.000                  23.997                   55.189             471.690258                -141.716               23.954
18 Nov 2020 15:02:20.000                  23.362                   55.051             471.572930                -141.813               23.322
18 Nov 2020 15:02:30.000                  22.727                   54.914             471.459107                -141.909               22.689
18 Nov 2020 15:02:40.000                  22.091                   54.778             471.348856                -142.005               22.056
18 Nov 2020 15:02:50.000                  21.455                   54.643             471.242244                -142.099               21.424
18 Nov 2020 15:03:00.000                  20.819                   54.508             471.139339                -142.193               20.791
18 Nov 2020 15:03:10.000                  20.183                   54.375             471.040202                -142.286               20.158
18 Nov 2020 15:03:20.000                  19.547                   54.242             470.944896                -142.378               19.525
18 Nov 2020 15:03:30.000                  18.911                   54.110             470.853483                -142.469               18.892
18 Nov 2020 15:03:40.000                  18.275                   53.978             470.766019                -142.560               18.259
18 Nov 2020 15:03:50.000                  17.639                   53.847             470.682563                -142.650               17.627
18 Nov 2020 15:04:00.000                  17.002                   53.717             470.603169                -142.739               16.993
18 Nov 2020 15:04:10.000                  16.366                   53.587             470.527890                -142.828               16.360
18 Nov 2020 15:04:20.000                  15.729                   53.458             470.456778                -142.916               15.727
18 Nov 2020 15:04:30.000                  15.093                   53.329             470.389881                -143.004               15.094
18 Nov 2020 15:04:40.000                  14.456                   53.201             470.327247                -143.091               14.461
18 Nov 2020 15:04:50.000                  13.819                   53.074             470.268922                -143.178               13.828
18 Nov 2020 15:05:00.000                  13.183                   52.947             470.214948                -143.264               13.195
18 Nov 2020 15:05:10.000                  12.546                   52.820             470.165367                -143.349               12.562
18 Nov 2020 15:05:20.000                  11.909                   52.694             470.120217                -143.435               11.928
18 Nov 2020 15:05:30.000                  11.272                   52.568             470.079537                -143.520               11.295
18 Nov 2020 15:05:40.000                  10.635                   52.442             470.043361                -143.604               10.662
18 Nov 2020 15:05:50.000                   9.998                   52.317             470.011721                -143.688               10.029
18 Nov 2020 15:06:00.000                   9.360                   52.192             469.984650                -143.772                9.395
18 Nov 2020 15:06:10.000                   8.723                   52.068             469.962174                -143.856                8.762
18 Nov 2020 15:06:20.000                   8.086                   51.944             469.944321                -143.939                8.129
18 Nov 2020 15:06:30.000                   7.449                   51.820             469.931115                -144.022                7.495
18 Nov 2020 15:06:40.000                   6.811                   51.696             469.922578                -144.105                6.862
18 Nov 2020 15:06:50.000                   6.174                   51.572             469.918729                -144.187                6.229
18 Nov 2020 15:07:00.000                   5.537                   51.449             469.919586                -144.270                5.595
18 Nov 2020 15:07:10.000                   4.899                   51.326             469.925165                -144.352                4.962
18 Nov 2020 15:07:20.000                   4.262                   51.203             469.935477                -144.434                4.328
18 Nov 2020 15:07:30.000                   3.625                   51.080             469.950535                -144.516                3.695
18 Nov 2020 15:07:40.000                   2.987                   50.957             469.970346                -144.597                3.062
18 Nov 2020 15:07:50.000                   2.350                   50.834             469.994917                -144.679                2.428
18 Nov 2020 15:08:00.000                   1.712                   50.712             470.024251                -144.761                1.795
18 Nov 2020 15:08:10.000                   1.075                   50.589             470.058351                -144.842                1.162
18 Nov 2020 15:08:20.000                   0.437                   50.467             470.097215                -144.923                0.528
18 Nov 2020 15:08:30.000                  -0.200                   50.344             470.140841                -145.005               -0.105
18 Nov 2020 15:08:40.000                  -0.837                   50.222             470.189222                -145.086               -0.738
18 Nov 2020 15:08:50.000                  -1.475                   50.099             470.242353                -145.168               -1.372
18 Nov 2020 15:09:00.000                  -2.112                   49.977             470.300222                -145.249               -2.005
18 Nov 2020 15:09:10.000                  -2.749                   49.854             470.362818                -145.331               -2.638
18 Nov 2020 15:09:20.000                  -3.387                   49.731             470.430127                -145.413               -3.272
18 Nov 2020 15:09:30.000                  -4.024                   49.608             470.502130                -145.494               -3.905
18 Nov 2020 15:09:40.000                  -4.661                   49.485             470.578811                -145.576               -4.538
18 Nov 2020 15:09:50.000                  -5.299                   49.362             470.660146                -145.658               -5.171
18 Nov 2020 15:10:00.000                  -5.936                   49.239             470.746114                -145.740               -5.805
18 Nov 2020 15:10:10.000                  -6.573                   49.116             470.836687                -145.823               -6.438
18 Nov 2020 15:10:20.000                  -7.210                   48.992             470.931839                -145.905               -7.071
18 Nov 2020 15:10:30.000                  -7.847                   48.868             471.031539                -145.988               -7.704
18 Nov 2020 15:10:40.000                  -8.484                   48.744             471.135754                -146.071               -8.337
18 Nov 2020 15:10:50.000                  -9.121                   48.620             471.244450                -146.155               -8.970
18 Nov 2020 15:11:00.000                  -9.758                   48.495             471.357590                -146.238               -9.603
18 Nov 2020 15:11:10.000                 -10.395                   48.370             471.475135                -146.322              -10.236
18 Nov 2020 15:11:20.000                 -11.032                   48.245             471.597044                -146.406              -10.869
18 Nov 2020 15:11:30.000                 -11.668                   48.119             471.723275                -146.491              -11.502
18 Nov 2020 15:11:40.000                 -12.305                   47.993             471.853781                -146.576              -12.135
18 Nov 2020 15:11:50.000                 -12.942                   47.866             471.988515                -146.661              -12.768
18 Nov 2020 15:12:00.000                 -13.578                   47.739             472.127428                -146.747              -13.401
18 Nov 2020 15:12:10.000                 -14.215                   47.612             472.270469                -146.833              -14.034
18 Nov 2020 15:12:20.000                 -14.851                   47.484             472.417584                -146.920              -14.667
18 Nov 2020 15:12:30.000                 -15.487                   47.356             472.568717                -147.007              -15.300
18 Nov 2020 15:12:40.000                 -16.123                   47.227             472.723811                -147.095              -15.932
18 Nov 2020 15:12:50.000                 -16.760                   47.098             472.882808                -147.184              -16.565
18 Nov 2020 15:13:00.000                 -17.396                   46.968             473.045645                -147.272              -17.197
18 Nov 2020 15:13:10.000                 -18.031                   46.837             473.212259                -147.362              -17.830
18 Nov 2020 15:13:20.000                 -18.667                   46.706             473.382587                -147.452              -18.462
18 Nov 2020 15:13:30.000                 -19.303                   46.574             473.556560                -147.543              -19.095
18 Nov 2020 15:13:40.000                 -19.938                   46.441             473.734111                -147.634              -19.727
18 Nov 2020 15:13:50.000                 -20.574                   46.308             473.915169                -147.727              -20.360
18 Nov 2020 15:14:00.000                 -21.209                   46.174             474.099663                -147.820              -20.992
18 Nov 2020 15:14:10.000                 -21.844                   46.039             474.287518                -147.914              -21.624
18 Nov 2020 15:14:20.000                 -22.479                   45.903             474.478660                -148.008              -22.256
18 Nov 2020 15:14:30.000                 -23.114                   45.767             474.673012                -148.104              -22.888
18 Nov 2020 15:14:40.000                 -23.749                   45.629             474.870495                -148.200              -23.520
18 Nov 2020 15:14:50.000                 -24.384                   45.491             475.071030                -148.297              -24.152
18 Nov 2020 15:15:00.000                 -25.018                   45.352             475.274535                -148.396              -24.784
18 Nov 2020 15:15:10.000                 -25.653                   45.211             475.480927                -148.495              -25.416
18 Nov 2020 15:15:20.000                 -26.287                   45.070             475.690122                -148.595              -26.048
18 Nov 2020 15:15:30.000                 -26.921                   44.927             475.902036                -148.697              -26.679
18 Nov 2020 15:15:40.000                 -27.555                   44.784             476.116579                -148.799              -27.311
18 Nov 2020 15:15:50.000                 -28.189                   44.639             476.333666                -148.903              -27.942
18 Nov 2020 15:16:00.000                 -28.822                   44.493             476.553205                -149.008              -28.574
18 Nov 2020 15:16:10.000                 -29.456                   44.346             476.775108                -149.114              -29.205
18 Nov 2020 15:16:20.000                 -30.089                   44.197             476.999281                -149.221              -29.836
18 Nov 2020 15:16:30.000                 -30.722                   44.047             477.225633                -149.330              -30.467
18 Nov 2020 15:16:40.000                 -31.355                   43.896             477.454068                -149.441              -31.098
18 Nov 2020 15:16:50.000                 -31.988                   43.743             477.684494                -149.552              -31.729
18 Nov 2020 15:17:00.000                 -32.621                   43.589             477.916813                -149.666              -32.360
18 Nov 2020 15:17:10.000                 -33.253                   43.433             478.150928                -149.781              -32.990
18 Nov 2020 15:17:20.000                 -33.885                   43.276             478.386744                -149.897              -33.621
18 Nov 2020 15:17:30.000                 -34.517                   43.116             478.624160                -150.015              -34.251
18 Nov 2020 15:17:40.000                 -35.149                   42.955             478.863078                -150.135              -34.881
18 Nov 2020 15:17:50.000                 -35.780                   42.792             479.103397                -150.257              -35.511
18 Nov 2020 15:18:00.000                 -36.412                   42.628             479.345018                -150.381              -36.141
18 Nov 2020 15:18:10.000                 -37.043                   42.461             479.587839                -150.507              -36.771
18 Nov 2020 15:18:20.000                 -37.674                   42.292             479.831759                -150.635              -37.401
18 Nov 2020 15:18:30.000                 -38.304                   42.121             480.076674                -150.765              -38.030
18 Nov 2020 15:18:40.000                 -38.935                   41.948             480.322482                -150.897              -38.660
18 Nov 2020 15:18:50.000                 -39.565                   41.772             480.569081                -151.032              -39.289
18 Nov 2020 15:19:00.000                 -40.195                   41.594             480.816365                -151.169              -39.918
18 Nov 2020 15:19:10.000                 -40.824                   41.413             481.064232                -151.309              -40.547
18 Nov 2020 15:19:20.000                 -41.454                   41.230             481.312578                -151.451              -41.176
18 Nov 2020 15:19:30.000                 -42.083                   41.044             481.561297                -151.596              -41.804
18 Nov 2020 15:19:40.000                 -42.711                   40.855             481.810285                -151.744              -42.432
18 Nov 2020 15:19:50.000                 -43.340                   40.663             482.059438                -151.895              -43.061
18 Nov 2020 15:20:00.000                 -43.968                   40.468             482.308650                -152.049              -43.688
18 Nov 2020 15:20:10.000                 -44.596                   40.270             482.557817                -152.206              -44.316
18 Nov 2020 15:20:20.000                 -45.224                   40.068             482.806834                -152.367              -44.943
18 Nov 2020 15:20:30.000                 -45.851                   39.863             483.055596                -152.531              -45.571
18 Nov 2020 15:20:40.000                 -46.478                   39.654             483.303998                -152.699              -46.198
18 Nov 2020 15:20:50.000                 -47.104                   39.442             483.551936                -152.871              -46.824
18 Nov 2020 15:21:00.000                 -47.731                   39.225             483.799306                -153.047              -47.451
18 Nov 2020 15:21:10.000                 -48.356                   39.004             484.046003                -153.227              -48.077
18 Nov 2020 15:21:20.000                 -48.982                   38.778             484.291925                -153.412              -48.702
18 Nov 2020 15:21:30.000                 -49.607                   38.548             484.536966                -153.601              -49.328
18 Nov 2020 15:21:40.000                 -50.232                   38.313             484.781026                -153.795              -49.953
18 Nov 2020 15:21:50.000                 -50.856                   38.073             485.024001                -153.994              -50.578
18 Nov 2020 15:22:00.000                 -51.480                   37.828             485.265789                -154.199              -51.202
18 Nov 2020 15:22:10.000                 -52.103                   37.577             485.506289                -154.409              -51.826
18 Nov 2020 15:22:20.000                 -52.726                   37.320             485.745399                -154.625              -52.450
18 Nov 2020 15:22:30.000                 -53.348                   37.057             485.983021                -154.848              -53.073
18 Nov 2020 15:22:40.000                 -53.970                   36.787             486.219054                -155.076              -53.696
18 Nov 2020 15:22:50.000                 -54.591                   36.510             486.453400                -155.312              -54.318
18 Nov 2020 15:23:00.000                 -55.212                   36.227             486.685960                -155.555              -54.940
18 Nov 2020 15:23:10.000                 -55.832                   35.935             486.916638                -155.805              -55.562
18 Nov 2020 15:23:20.000                 -56.452                   35.636             487.145337                -156.064              -56.182
18 Nov 2020 15:23:30.000                 -57.071                   35.328             487.371963                -156.331              -56.803
18 Nov 2020 15:23:40.000                 -57.689                   35.011             487.596420                -156.607              -57.422
18 Nov 2020 15:23:50.000                 -58.306                   34.684             487.818616                -156.893              -58.041
18 Nov 2020 15:24:00.000                 -58.923                   34.348             488.038457                -157.188              -58.660
18 Nov 2020 15:24:10.000                 -59.539                   34.001             488.255854                -157.495              -59.277
18 Nov 2020 15:24:20.000                 -60.154                   33.642             488.470715                -157.812              -59.894
18 Nov 2020 15:24:30.000                 -60.769                   33.272             488.682952                -158.142              -60.510
18 Nov 2020 15:24:40.000                 -61.382                   32.888             488.892478                -158.484              -61.125
18 Nov 2020 15:24:50.000                 -61.995                   32.491             489.099205                -158.840              -61.740
18 Nov 2020 15:25:00.000                 -62.606                   32.080             489.303049                -159.211              -62.353
18 Nov 2020 15:25:10.000                 -63.216                   31.653             489.503926                -159.596              -62.965
18 Nov 2020 15:25:20.000                 -63.826                   31.209             489.701753                -159.999              -63.576
18 Nov 2020 15:25:30.000                 -64.433                   30.748             489.896450                -160.419              -64.186
18 Nov 2020 15:25:40.000                 -65.040                   30.268             490.087936                -160.858              -64.795
18 Nov 2020 15:25:50.000                 -65.645                   29.767             490.276134                -161.317              -65.403
18 Nov 2020 15:26:00.000                 -66.249                   29.245             490.460967                -161.798              -66.008
18 Nov 2020 15:26:10.000                 -66.851                   28.699             490.642361                -162.302              -66.613
18 Nov 2020 15:26:20.000                 -67.451                   28.128             490.820241                -162.831              -67.215
18 Nov 2020 15:26:30.000                 -68.050                   27.529             490.994535                -163.388              -67.816
18 Nov 2020 15:26:40.000                 -68.646                   26.901             491.165174                -163.974              -68.415
18 Nov 2020 15:26:50.000                 -69.240                   26.241             491.332089                -164.591              -69.011
18 Nov 2020 15:27:00.000                 -69.832                   25.547             491.495213                -165.243              -69.606
18 Nov 2020 15:27:10.000                 -70.421                   24.814             491.654481                -165.933              -70.197
18 Nov 2020 15:27:20.000                 -71.007                   24.041             491.809830                -166.663              -70.786
18 Nov 2020 15:27:30.000                 -71.591                   23.223             491.961198                -167.437              -71.372
18 Nov 2020 15:27:40.000                 -72.170                   22.357             492.108525                -168.259              -71.954
18 Nov 2020 15:27:50.000                 -72.747                   21.437             492.251754                -169.134              -72.533
18 Nov 2020 15:28:00.000                 -73.318                   20.458             492.390828                -170.067              -73.107
18 Nov 2020 15:28:10.000                 -73.886                   19.416             492.525693                -171.064              -73.678
18 Nov 2020 15:28:20.000                 -74.448                   18.303             492.656298                -172.130              -74.243
18 Nov 2020 15:28:30.000                 -75.005                   17.111             492.782591                -173.273              -74.802
18 Nov 2020 15:28:40.000                 -75.556                   15.834             492.904525                -174.501              -75.355
18 Nov 2020 15:28:50.000                 -76.099                   14.462             493.022054                -175.823              -75.902
18 Nov 2020 15:29:00.000                 -76.635                   12.985             493.135132                -177.248              -76.440
18 Nov 2020 15:29:10.000                 -77.162                   11.391             493.243717                -178.787              -76.970
18 Nov 2020 15:29:20.000                 -77.679                    9.668             493.347770                 179.546              -77.490
18 Nov 2020 15:29:30.000                 -78.185                    7.802             493.447253                 177.739              -77.999
18 Nov 2020 15:29:40.000                 -78.678                    5.778             493.542128                 175.777              -78.495
18 Nov 2020 15:29:50.000                 -79.157                    3.578             493.632362                 173.643              -78.977
18 Nov 2020 15:30:00.000                 -79.619                    1.185             493.717923                 171.319              -79.443
18 Nov 2020 15:30:10.000                 -80.063                   -1.420             493.798781                 168.788              -79.890
18 Nov 2020 15:30:20.000                 -80.485                   -4.257             493.874908                 166.032              -80.316
18 Nov 2020 15:30:30.000                 -80.884                   -7.342             493.946279                 163.031              -80.718
18 Nov 2020 15:30:40.000                 -81.254                  -10.692             494.012871                 159.771              -81.093
18 Nov 2020 15:30:50.000                 -81.594                  -14.321             494.074661                 156.239              -81.437
18 Nov 2020 15:31:00.000                 -81.898                  -18.232             494.131632                 152.429              -81.747
18 Nov 2020 15:31:10.000                 -82.163                  -22.423             494.183765                 148.344              -82.018
18 Nov 2020 15:31:20.000                 -82.385                  -26.878             494.231047                 143.997              -82.246
18 Nov 2020 15:31:30.000                 -82.560                  -31.567             494.273464                 139.416              -82.427
18 Nov 2020 15:31:40.000                 -82.684                  -36.445             494.311007                 134.643              -82.559
18 Nov 2020 15:31:50.000                 -82.755                  -41.453             494.343667                 129.734              -82.638
18 Nov 2020 15:32:00.000                 -82.772                  -46.522             494.371438                 124.756              -82.662
18 Nov 2020 15:32:10.000                 -82.733                  -51.575             494.394316                 119.782              -82.632
18 Nov 2020 15:32:20.000                 -82.640                  -56.538             494.412300                 114.885              -82.547
18 Nov 2020 15:32:30.000                 -82.495                  -61.346             494.425390                 110.130              -82.410
18 Nov 2020 15:32:40.000                 -82.301                  -65.945             494.433589                 105.573              -82.224
18 Nov 2020 15:32:50.000                 -82.061                  -70.296             494.436902                 101.254              -81.991
18 Nov 2020 15:33:00.000                 -81.780                  -74.375             494.435336                  97.198              -81.715
18 Nov 2020 15:33:10.000                 -81.461                  -78.171             494.428900                  93.418              -81.402
18 Nov 2020 15:33:20.000                 -81.108                  -81.686             494.417607                  89.916              -81.054
